Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Ore,2.8,Sep,0.958,0.394586017,881.3135417,23.67516101,7.734,15.94116101
MRM,Ore,2.8,Oct,0.987,0.394586017,907.9921353,23.67516101,7.185,16.49016101
MRM,Ore,2.8,Nov,1.027,0.394586017,944.7901955,23.67516101,7.2715,16.40366101
MRM,Ore,2.8,Dec,1.07,0.394586017,984.3481102,23.67516101,7.2057,16.46946101
MRM,Ore,2.9,Jan,1.07,0.399197345,972.9774139,23.95184068,7.9099,16.04194068
MRM,Ore,2.9,Feb,1.07,0.399197345,972.9774139,23.95184068,8.3314,15.62044068
MRM,Ore,2.9,Mar,1.027,0.399197345,933.8764524,23.95184068,7.9672,15.98464068
MRM,Ore,2.9,Apr,0.958,0.399197345,871.133049,23.95184068,7.9729,15.97894068
MRM,Ore,2.9,May,0.958,0.399197345,871.133049,23.95184068,7.5509,16.40094068
MRM,Ore,2.9,Jun,0.958,0.399197345,871.133049,23.95184068,7.74,16.21184068
MRM,Ore,2.9,Jul,0.958,0.399197345,871.133049,23.95184068,7.7183,16.23354068
MRM,Ore,2.9,Aug,0.958,0.399197345,871.133049,23.95184068,7.8197,16.13214068
MRM,Ore,2.9,Sep,0.958,0.399197345,871.133049,23.95184068,7.734,16.21784068
MRM,Ore,2.9,Oct,0.987,0.399197345,897.5034649,23.95184068,7.185,16.76684068
MRM,Ore,2.9,Nov,1.027,0.399197345,933.8764524,23.95184068,7.2715,16.68034068
MRM,Ore,2.9,Dec,1.07,0.399197345,972.9774139,23.95184068,7.2057,16.74614068
MRM,Ore,3,Jan,1.07,0.4037035,962.1170004,24.22220997,7.9099,16.31230997
MRM,Ore,3,Feb,1.07,0.4037035,962.1170004,24.22220997,8.3314,15.89080997
MRM,Ore,3,Mar,1.027,0.4037035,923.4524854,24.22220997,7.9672,16.25500997
MRM,Ore,3,Apr,0.958,0.4037035,861.4094265,24.22220997,7.9729,16.24930997
MRM,Ore,3,May,0.958,0.4037035,861.4094265,24.22220997,7.5509,16.67130997
MRM,Ore,3,Jun,0.958,0.4037035,861.4094265,24.22220997,7.74,16.48220997
MRM,Ore,3,Jul,0.958,0.4037035,861.4094265,24.22220997,7.7183,16.50390997
MRM,Ore,3,Aug,0.958,0.4037035,861.4094265,24.22220997,7.8197,16.40250997
MRM,Ore,3,Sep,0.958,0.4037035,861.4094265,24.22220997,7.734,16.48820997
MRM,Ore,3,Oct,0.987,0.4037035,887.4854947,24.22220997,7.185,17.03720997
MRM,Ore,3,Nov,1.027,0.4037035,923.4524854,24.22220997,7.2715,16.95070997
MRM,Ore,3,Dec,1.07,0.4037035,962.1170004,24.22220997,7.2057,17.01650997
MRM,Ore,3.1,Jan,1.07,0.40811027,951.7280716,24.48661618,7.9099,16.57671618
MRM,Ore,3.1,Feb,1.07,0.40811027,951.7280716,24.48661618,8.3314,16.15521618
MRM,Ore,3.1,Mar,1.027,0.40811027,913.4810557,24.48661618,7.9672,16.51941618
MRM,Ore,3.1,Apr,0.958,0.40811027,852.107937,24.48661618,7.9729,16.51371618
MRM,Ore,3.1,May,0.958,0.40811027,852.107937,24.48661618,7.5509,16.93571618
MRM,Ore,3.1,Jun,0.958,0.40811027,852.107937,24.48661618,7.74,16.74661618
MRM,Ore,3.1,Jul,0.958,0.40811027,852.107937,24.48661618,7.7183,16.76831618
MRM,Ore,3.1,Aug,0.958,0.40811027,852.107937,24.48661618,7.8197,16.66691618
MRM,Ore,3.1,Sep,0.958,0.40811027,852.107937,24.48661618,7.734,16.75261618
MRM,Ore,3.1,Oct,0.987,0.40811027,877.9024362,24.48661618,7.185,17.30161618
MRM,Ore,3.1,Nov,1.027,0.40811027,913.4810557,24.48661618,7.2715,17.21511618
MRM,Ore,3.1,Dec,1.07,0.40811027,951.7280716,24.48661618,7.2057,17.28091618
MRM,Ore,3.2,Jan,1.07,0.41242295,941.775912,24.74537701,7.9099,16.83547701
MRM,Ore,3.2,Feb,1.07,0.41242295,941.775912,24.74537701,8.3314,16.41397701
MRM,Ore,3.2,Mar,1.027,0.41242295,903.9288426,24.74537701,7.9672,16.77817701
MRM,Ore,3.2,Apr,0.958,0.41242295,843.1974988,24.74537701,7.9729,16.77247701
MRM,Ore,3.2,May,0.958,0.41242295,843.1974988,24.74537701,7.5509,17.19447701
MRM,Ore,3.2,Jun,0.958,0.41242295,843.1974988,24.74537701,7.74,17.00537701
MRM,Ore,3.2,Jul,0.958,0.41242295,843.1974988,24.74537701,7.7183,17.02707701
MRM,Ore,3.2,Aug,0.958,0.41242295,843.1974988,24.74537701,7.8197,16.92567701
MRM,Ore,3.2,Sep,0.958,0.41242295,843.1974988,24.74537701,7.734,17.01137701
MRM,Ore,3.2,Oct,0.987,0.41242295,868.7222665,24.74537701,7.185,17.56037701
MRM,Ore,3.2,Nov,1.027,0.41242295,903.9288426,24.74537701,7.2715,17.47387701
MRM,Ore,3.2,Dec,1.07,0.41242295,941.775912,24.74537701,7.2057,17.53967701
MRM,Ore,3.3,Jan,1.07,0.416646399,932.2293469,24.99878391,7.9099,17.08888391
MRM,Ore,3.3,Feb,1.07,0.416646399,932.2293469,24.99878391,8.3314,16.66738391
MRM,Ore,3.3,Mar,1.027,0.416646399,894.7659245,24.99878391,7.9672,17.03158391
MRM,Ore,3.3,Apr,0.958,0.416646399,834.6502003,24.99878391,7.9729,17.02588391
MRM,Ore,3.3,May,0.958,0.416646399,834.6502003,24.99878391,7.5509,17.44788391
MRM,Ore,3.3,Jun,0.958,0.416646399,834.6502003,24.99878391,7.74,17.25878391
MRM,Ore,3.3,Jul,0.958,0.416646399,834.6502003,24.99878391,7.7183,17.28048391
MRM,Ore,3.3,Aug,0.958,0.416646399,834.6502003,24.99878391,7.8197,17.17908391
MRM,Ore,3.3,Sep,0.958,0.416646399,834.6502003,24.99878391,7.734,17.26478391
MRM,Ore,3.3,Oct,0.987,0.416646399,859.9162293,24.99878391,7.185,17.81378391
MRM,Ore,3.3,Nov,1.027,0.416646399,894.7659245,24.99878391,7.2715,17.72728391
MRM,Ore,3.3,Dec,1.07,0.416646399,932.2293469,24.99878391,7.2057,17.79308391
MRM,Ore,3.4,Jan,1.07,0.420785084,923.0602869,25.24710502,7.9099,17.33720502
MRM,Ore,3.4,Feb,1.07,0.420785084,923.0602869,25.24710502,8.3314,16.91570502
MRM,Ore,3.4,Mar,1.027,0.420785084,885.9653408,25.24710502,7.9672,17.27990502
MRM,Ore,3.4,Apr,0.958,0.420785084,826.4408924,25.24710502,7.9729,17.27420502
MRM,Ore,3.4,May,0.958,0.420785084,826.4408924,25.24710502,7.5509,17.69620502
MRM,Ore,3.4,Jun,0.958,0.420785084,826.4408924,25.24710502,7.74,17.50710502
MRM,Ore,3.4,Jul,0.958,0.420785084,826.4408924,25.24710502,7.7183,17.52880502
MRM,Ore,3.4,Aug,0.958,0.420785084,826.4408924,25.24710502,7.8197,17.42740502
MRM,Ore,3.4,Sep,0.958,0.420785084,826.4408924,25.24710502,7.734,17.51310502
MRM,Ore,3.4,Oct,0.987,0.420785084,851.4584142,25.24710502,7.185,18.06210502
MRM,Ore,3.4,Nov,1.027,0.420785084,885.9653408,25.24710502,7.2715,17.97560502
MRM,Ore,3.4,Dec,1.07,0.420785084,923.0602869,25.24710502,7.2057,18.04140502
MRM,Ore,3.5,Jan,1.07,0.424843126,914.2433426,25.49058759,7.9099,17.58068759
MRM,Ore,3.5,Feb,1.07,0.424843126,914.2433426,25.49058759,8.3314,17.15918759
MRM,Ore,3.5,Mar,1.027,0.424843126,877.5027223,25.49058759,7.9672,17.52338759
MRM,Ore,3.5,Apr,0.958,0.424843126,818.5468432,25.49058759,7.9729,17.51768759
MRM,Ore,3.5,May,0.958,0.424843126,818.5468432,25.49058759,7.5509,17.93968759
MRM,Ore,3.5,Jun,0.958,0.424843126,818.5468432,25.49058759,7.74,17.75058759
MRM,Ore,3.5,Jul,0.958,0.424843126,818.5468432,25.49058759,7.7183,17.77228759
MRM,Ore,3.5,Aug,0.958,0.424843126,818.5468432,25.49058759,7.8197,17.67088759
MRM,Ore,3.5,Sep,0.958,0.424843126,818.5468432,25.49058759,7.734,17.75658759
MRM,Ore,3.5,Oct,0.987,0.424843126,843.3254011,25.49058759,7.185,18.30558759
MRM,Ore,3.5,Nov,1.027,0.424843126,877.5027223,25.49058759,7.2715,18.21908759
MRM,Ore,3.5,Dec,1.07,0.424843126,914.2433426,25.49058759,7.2057,18.28488759
MRM,Ore,3.6,Jan,1.07,0.428824337,905.7554961,25.72946021,7.9099,17.81956021
MRM,Ore,3.6,Feb,1.07,0.428824337,905.7554961,25.72946021,8.3314,17.39806021
MRM,Ore,3.6,Mar,1.027,0.428824337,869.3559762,25.72946021,7.9672,17.76226021
MRM,Ore,3.6,Apr,0.958,0.428824337,810.9474442,25.72946021,7.9729,17.75656021
MRM,Ore,3.6,May,0.958,0.428824337,810.9474442,25.72946021,7.5509,18.17856021
MRM,Ore,3.6,Jun,0.958,0.428824337,810.9474442,25.72946021,7.74,17.98946021
MRM,Ore,3.6,Jul,0.958,0.428824337,810.9474442,25.72946021,7.7183,18.01116021
MRM,Ore,3.6,Aug,0.958,0.428824337,810.9474442,25.72946021,7.8197,17.90976021
MRM,Ore,3.6,Sep,0.958,0.428824337,810.9474442,25.72946021,7.734,17.99546021
MRM,Ore,3.6,Oct,0.987,0.428824337,835.4959577,25.72946021,7.185,18.54446021
MRM,Ore,3.6,Nov,1.027,0.428824337,869.3559762,25.72946021,7.2715,18.45796021
MRM,Ore,3.6,Dec,1.07,0.428824337,905.7554961,25.72946021,7.2057,18.52376021
MRM,Ore,3.7,Jan,1.07,0.432732245,897.5758214,25.96393468,7.9099,18.05403468
MRM,Ore,3.7,Feb,1.07,0.432732245,897.5758214,25.96393468,8.3314,17.63253468
MRM,Ore,3.7,Mar,1.027,0.432732245,861.5050174,25.96393468,7.9672,17.99673468
MRM,Ore,3.7,Apr,0.958,0.432732245,803.6239597,25.96393468,7.9729,17.99103468
MRM,Ore,3.7,May,0.958,0.432732245,803.6239597,25.96393468,7.5509,18.41303468
MRM,Ore,3.7,Jun,0.958,0.432732245,803.6239597,25.96393468,7.74,18.22393468
MRM,Ore,3.7,Jul,0.958,0.432732245,803.6239597,25.96393468,7.7183,18.24563468
MRM,Ore,3.7,Aug,0.958,0.432732245,803.6239597,25.96393468,7.8197,18.14423468
MRM,Ore,3.7,Sep,0.958,0.432732245,803.6239597,25.96393468,7.734,18.22993468
MRM,Ore,3.7,Oct,0.987,0.432732245,827.9507811,25.96393468,7.185,18.77893468
MRM,Ore,3.7,Nov,1.027,0.432732245,861.5050174,25.96393468,7.2715,18.69243468
MRM,Ore,3.7,Dec,1.07,0.432732245,897.5758214,25.96393468,7.2057,18.75823468
MRM,Ore,3.8,Jan,1.07,0.436570127,889.6852432,26.19420765,7.9099,18.28430765
MRM,Ore,3.8,Feb,1.07,0.436570127,889.6852432,26.19420765,8.3314,17.86280765
MRM,Ore,3.8,Mar,1.027,0.436570127,853.9315372,26.19420765,7.9672,18.22700765
MRM,Ore,3.8,Apr,0.958,0.436570127,796.5593112,26.19420765,7.9729,18.22130765
MRM,Ore,3.8,May,0.958,0.436570127,796.5593112,26.19420765,7.5509,18.64330765
MRM,Ore,3.8,Jun,0.958,0.436570127,796.5593112,26.19420765,7.74,18.45420765
MRM,Ore,3.8,Jul,0.958,0.436570127,796.5593112,26.19420765,7.7183,18.47590765
MRM,Ore,3.8,Aug,0.958,0.436570127,796.5593112,26.19420765,7.8197,18.37450765
MRM,Ore,3.8,Sep,0.958,0.436570127,796.5593112,26.19420765,7.734,18.46020765
MRM,Ore,3.8,Oct,0.987,0.436570127,820.6722757,26.19420765,7.185,19.00920765
MRM,Ore,3.8,Nov,1.027,0.436570127,853.9315372,26.19420765,7.2715,18.92270765
MRM,Ore,3.8,Dec,1.07,0.436570127,889.6852432,26.19420765,7.2057,18.98850765
MRM,Ore,3.9,Jan,1.07,0.440341034,882.06633,26.42046205,7.9099,18.51056205
MRM,Ore,3.9,Feb,1.07,0.440341034,882.06633,26.42046205,8.3314,18.08906205
MRM,Ore,3.9,Mar,1.027,0.440341034,846.6188046,26.42046205,7.9672,18.45326205
MRM,Ore,3.9,Apr,0.958,0.440341034,789.7378918,26.42046205,7.9729,18.44756205
MRM,Ore,3.9,May,0.958,0.440341034,789.7378918,26.42046205,7.5509,18.86956205
MRM,Ore,3.9,Jun,0.958,0.440341034,789.7378918,26.42046205,7.74,18.68046205
MRM,Ore,3.9,Jul,0.958,0.440341034,789.7378918,26.42046205,7.7183,18.70216205
MRM,Ore,3.9,Aug,0.958,0.440341034,789.7378918,26.42046205,7.8197,18.60076205
MRM,Ore,3.9,Sep,0.958,0.440341034,789.7378918,26.42046205,7.734,18.68646205
MRM,Ore,3.9,Oct,0.987,0.440341034,813.6443624,26.42046205,7.185,19.23546205
MRM,Ore,3.9,Nov,1.027,0.440341034,846.6188046,26.42046205,7.2715,19.14896205
MRM,Ore,3.9,Dec,1.07,0.440341034,882.06633,26.42046205,7.2057,19.21476205
MRM,Ore,4,Jan,1.07,0.444047807,874.7031145,26.64286844,7.9099,18.73296844
MRM,Ore,4,Feb,1.07,0.444047807,874.7031145,26.64286844,8.3314,18.31146844
MRM,Ore,4,Mar,1.027,0.444047807,839.551494,26.64286844,7.9672,18.67566844
MRM,Ore,4,Apr,0.958,0.444047807,783.1454053,26.64286844,7.9729,18.66996844
MRM,Ore,4,May,0.958,0.444047807,783.1454053,26.64286844,7.5509,19.09196844
MRM,Ore,4,Jun,0.958,0.444047807,783.1454053,26.64286844,7.74,18.90286844
MRM,Ore,4,Jul,0.958,0.444047807,783.1454053,26.64286844,7.7183,18.92456844
MRM,Ore,4,Aug,0.958,0.444047807,783.1454053,26.64286844,7.8197,18.82316844
MRM,Ore,4,Sep,0.958,0.444047807,783.1454053,26.64286844,7.734,18.90886844
MRM,Ore,4,Oct,0.987,0.444047807,806.8523122,26.64286844,7.185,19.45786844
MRM,Ore,4,Nov,1.027,0.444047807,839.551494,26.64286844,7.2715,19.37136844
MRM,Ore,4,Dec,1.07,0.444047807,874.7031145,26.64286844,7.2057,19.43716844
MRM,Ore,4.1,Jan,1.07,0.447693101,867.5809374,26.86158604,7.9099,18.95168604
MRM,Ore,4.1,Feb,1.07,0.447693101,867.5809374,26.86158604,8.3314,18.53018604
MRM,Ore,4.1,Mar,1.027,0.447693101,832.7155352,26.86158604,7.9672,18.89438604
MRM,Ore,4.1,Apr,0.958,0.447693101,776.7687271,26.86158604,7.9729,18.88868604
MRM,Ore,4.1,May,0.958,0.447693101,776.7687271,26.86158604,7.5509,19.31068604
MRM,Ore,4.1,Jun,0.958,0.447693101,776.7687271,26.86158604,7.74,19.12158604
MRM,Ore,4.1,Jul,0.958,0.447693101,776.7687271,26.86158604,7.7183,19.14328604
MRM,Ore,4.1,Aug,0.958,0.447693101,776.7687271,26.86158604,7.8197,19.04188604
MRM,Ore,4.1,Sep,0.958,0.447693101,776.7687271,26.86158604,7.734,19.12758604
MRM,Ore,4.1,Oct,0.987,0.447693101,800.282603,26.86158604,7.185,19.67658604
MRM,Ore,4.1,Nov,1.027,0.447693101,832.7155352,26.86158604,7.2715,19.59008604
MRM,Ore,4.1,Dec,1.07,0.447693101,867.5809374,26.86158604,7.2057,19.65588604
MRM,Ore,4.2,Jan,1.07,0.451279397,860.6863116,27.07676384,7.9099,19.16686384
MRM,Ore,4.2,Feb,1.07,0.451279397,860.6863116,27.07676384,8.3314,18.74536384
MRM,Ore,4.2,Mar,1.027,0.451279397,826.0979832,27.07676384,7.9672,19.10956384
MRM,Ore,4.2,Apr,0.958,0.451279397,770.5957818,27.07676384,7.9729,19.10386384
MRM,Ore,4.2,May,0.958,0.451279397,770.5957818,27.07676384,7.5509,19.52586384
MRM,Ore,4.2,Jun,0.958,0.451279397,770.5957818,27.07676384,7.74,19.33676384
MRM,Ore,4.2,Jul,0.958,0.451279397,770.5957818,27.07676384,7.7183,19.35846384
MRM,Ore,4.2,Aug,0.958,0.451279397,770.5957818,27.07676384,7.8197,19.25706384
MRM,Ore,4.2,Sep,0.958,0.451279397,770.5957818,27.07676384,7.734,19.34276384
MRM,Ore,4.2,Oct,0.987,0.451279397,793.922794,27.07676384,7.185,19.89176384
MRM,Ore,4.2,Nov,1.027,0.451279397,826.0979832,27.07676384,7.2715,19.80526384
MRM,Ore,4.2,Dec,1.07,0.451279397,860.6863116,27.07676384,7.2057,19.87106384
MRM,Ore,4.3,Jan,1.07,0.454809023,854.0068032,27.28854139,7.9099,19.37864139
MRM,Ore,4.3,Feb,1.07,0.454809023,854.0068032,27.28854139,8.3314,18.95714139
MRM,Ore,4.3,Mar,1.027,0.454809023,819.6869036,27.28854139,7.9672,19.32134139
MRM,Ore,4.3,Apr,0.958,0.454809023,764.6154369,27.28854139,7.9729,19.31564139
MRM,Ore,4.3,May,0.958,0.454809023,764.6154369,27.28854139,7.5509,19.73764139
MRM,Ore,4.3,Jun,0.958,0.454809023,764.6154369,27.28854139,7.74,19.54854139
MRM,Ore,4.3,Jul,0.958,0.454809023,764.6154369,27.28854139,7.7183,19.57024139
MRM,Ore,4.3,Aug,0.958,0.454809023,764.6154369,27.28854139,7.8197,19.46884139
MRM,Ore,4.3,Sep,0.958,0.454809023,764.6154369,27.28854139,7.734,19.55454139
MRM,Ore,4.3,Oct,0.987,0.454809023,787.7614157,27.28854139,7.185,20.10354139
MRM,Ore,4.3,Nov,1.027,0.454809023,819.6869036,27.28854139,7.2715,20.01704139
MRM,Ore,4.3,Dec,1.07,0.454809023,854.0068032,27.28854139,7.2057,20.08284139
MRM,Ore,4.4,Jan,1.07,0.458284161,847.5309269,27.49704968,7.9099,19.58714968
MRM,Ore,4.4,Feb,1.07,0.458284161,847.5309269,27.49704968,8.3314,19.16564968
MRM,Ore,4.4,Mar,1.027,0.458284161,813.4712729,27.49704968,7.9672,19.52984968
MRM,Ore,4.4,Apr,0.958,0.458284161,758.8174094,27.49704968,7.9729,19.52414968
MRM,Ore,4.4,May,0.958,0.458284161,758.8174094,27.49704968,7.5509,19.94614968
MRM,Ore,4.4,Jun,0.958,0.458284161,758.8174094,27.49704968,7.74,19.75704968
MRM,Ore,4.4,Jul,0.958,0.458284161,758.8174094,27.49704968,7.7183,19.77874968
MRM,Ore,4.4,Aug,0.958,0.458284161,758.8174094,27.49704968,7.8197,19.67734968
MRM,Ore,4.4,Sep,0.958,0.458284161,758.8174094,27.49704968,7.734,19.76304968
MRM,Ore,4.4,Oct,0.987,0.458284161,781.7878737,27.49704968,7.185,20.31204968
MRM,Ore,4.4,Nov,1.027,0.458284161,813.4712729,27.49704968,7.2715,20.22554968
MRM,Ore,4.4,Dec,1.07,0.458284161,847.5309269,27.49704968,7.2057,20.29134968
MRM,Ore,4.5,Jan,1.07,0.461706863,841.2480542,27.70241177,7.9099,19.79251177
MRM,Ore,4.5,Feb,1.07,0.461706863,841.2480542,27.70241177,8.3314,19.37101177
MRM,Ore,4.5,Mar,1.027,0.461706863,807.4408894,27.70241177,7.9672,19.73521177
MRM,Ore,4.5,Apr,0.958,0.461706863,753.1921831,27.70241177,7.9729,19.72951177
MRM,Ore,4.5,May,0.958,0.461706863,753.1921831,27.70241177,7.5509,20.15151177
MRM,Ore,4.5,Jun,0.958,0.461706863,753.1921831,27.70241177,7.74,19.96241177
MRM,Ore,4.5,Jul,0.958,0.461706863,753.1921831,27.70241177,7.7183,19.98411177
MRM,Ore,4.5,Aug,0.958,0.461706863,753.1921831,27.70241177,7.8197,19.88271177
MRM,Ore,4.5,Sep,0.958,0.461706863,753.1921831,27.70241177,7.734,19.96841177
MRM,Ore,4.5,Oct,0.987,0.461706863,775.992364,27.70241177,7.185,20.51741177
MRM,Ore,4.5,Nov,1.027,0.461706863,807.4408894,27.70241177,7.2715,20.43091177
MRM,Ore,4.5,Dec,1.07,0.461706863,841.2480542,27.70241177,7.2057,20.49671177
MRM,Ore,4.6,Jan,1.07,0.465079059,835.1483318,27.90474352,7.9099,19.99484352
MRM,Ore,4.6,Feb,1.07,0.465079059,835.1483318,27.90474352,8.3314,19.57334352
MRM,Ore,4.6,Mar,1.027,0.465079059,801.586296,27.90474352,7.9672,19.93754352
MRM,Ore,4.6,Apr,0.958,0.465079059,747.7309363,27.90474352,7.9729,19.93184352
MRM,Ore,4.6,May,0.958,0.465079059,747.7309363,27.90474352,7.5509,20.35384352
MRM,Ore,4.6,Jun,0.958,0.465079059,747.7309363,27.90474352,7.74,20.16474352
MRM,Ore,4.6,Jul,0.958,0.465079059,747.7309363,27.90474352,7.7183,20.18644352
MRM,Ore,4.6,Aug,0.958,0.465079059,747.7309363,27.90474352,7.8197,20.08504352
MRM,Ore,4.6,Sep,0.958,0.465079059,747.7309363,27.90474352,7.734,20.17074352
MRM,Ore,4.6,Oct,0.987,0.465079059,770.3657977,27.90474352,7.185,20.71974352
MRM,Ore,4.6,Nov,1.027,0.465079059,801.586296,27.90474352,7.2715,20.63324352
MRM,Ore,4.6,Dec,1.07,0.465079059,835.1483318,27.90474352,7.2057,20.69904352
MRM,Ore,4.7,Jan,1.07,0.468402568,829.22261,28.10415408,7.9099,20.19425408
MRM,Ore,4.7,Feb,1.07,0.468402568,829.22261,28.10415408,8.3314,19.77275408
MRM,Ore,4.7,Mar,1.027,0.468402568,795.8987107,28.10415408,7.9672,20.13695408
MRM,Ore,4.7,Apr,0.958,0.468402568,742.425477,28.10415408,7.9729,20.13125408
MRM,Ore,4.7,May,0.958,0.468402568,742.425477,28.10415408,7.5509,20.55325408
MRM,Ore,4.7,Jun,0.958,0.468402568,742.425477,28.10415408,7.74,20.36415408
MRM,Ore,4.7,Jul,0.958,0.468402568,742.425477,28.10415408,7.7183,20.38585408
MRM,Ore,4.7,Aug,0.958,0.468402568,742.425477,28.10415408,7.8197,20.28445408
MRM,Ore,4.7,Sep,0.958,0.468402568,742.425477,28.10415408,7.734,20.37015408
MRM,Ore,4.7,Oct,0.987,0.468402568,764.8997346,28.10415408,7.185,20.91915408
MRM,Ore,4.7,Nov,1.027,0.468402568,795.8987107,28.10415408,7.2715,20.83265408
MRM,Ore,4.7,Dec,1.07,0.468402568,829.22261,28.10415408,7.2057,20.89845408
MRM,Ore,4.8,Jan,1.07,0.471679108,823.4623784,28.30074647,7.9099,20.39084647
MRM,Ore,4.8,Feb,1.07,0.471679108,823.4623784,28.30074647,8.3314,19.96934647
MRM,Ore,4.8,Mar,1.027,0.471679108,790.3699651,28.30074647,7.9672,20.33354647
MRM,Ore,4.8,Apr,0.958,0.471679108,737.2681856,28.30074647,7.9729,20.32784647
MRM,Ore,4.8,May,0.958,0.471679108,737.2681856,28.30074647,7.5509,20.74984647
MRM,Ore,4.8,Jun,0.958,0.471679108,737.2681856,28.30074647,7.74,20.56074647
MRM,Ore,4.8,Jul,0.958,0.471679108,737.2681856,28.30074647,7.7183,20.58244647
MRM,Ore,4.8,Aug,0.958,0.471679108,737.2681856,28.30074647,7.8197,20.48104647
MRM,Ore,4.8,Sep,0.958,0.471679108,737.2681856,28.30074647,7.734,20.56674647
MRM,Ore,4.8,Oct,0.987,0.471679108,759.5863248,28.30074647,7.185,21.11574647
MRM,Ore,4.8,Nov,1.027,0.471679108,790.3699651,28.30074647,7.2715,21.02924647
MRM,Ore,4.8,Dec,1.07,0.471679108,823.4623784,28.30074647,7.2057,21.09504647
MRM,Ore,4.9,Jan,1.07,0.4749103,817.8597095,28.494618,7.9099,20.584718
MRM,Ore,4.9,Feb,1.07,0.4749103,817.8597095,28.494618,8.3314,20.163218
MRM,Ore,4.9,Mar,1.027,0.4749103,784.9924502,28.494618,7.9672,20.527418
MRM,Ore,4.9,Apr,0.958,0.4749103,732.2519642,28.494618,7.9729,20.521718
MRM,Ore,4.9,May,0.958,0.4749103,732.2519642,28.494618,7.5509,20.943718
MRM,Ore,4.9,Jun,0.958,0.4749103,732.2519642,28.494618,7.74,20.754618
MRM,Ore,4.9,Jul,0.958,0.4749103,732.2519642,28.494618,7.7183,20.776318
MRM,Ore,4.9,Aug,0.958,0.4749103,732.2519642,28.494618,7.8197,20.674918
MRM,Ore,4.9,Sep,0.958,0.4749103,732.2519642,28.494618,7.734,20.760618
MRM,Ore,4.9,Oct,0.987,0.4749103,754.4182554,28.494618,7.185,21.309618
MRM,Ore,4.9,Nov,1.027,0.4749103,784.9924502,28.494618,7.2715,21.223118
MRM,Ore,4.9,Dec,1.07,0.4749103,817.8597095,28.494618,7.2057,21.288918
MRM,Ore,5,Jan,1.07,0.478097679,812.4072073,28.68586073,7.9099,20.77596073
MRM,Ore,5,Feb,1.07,0.478097679,812.4072073,28.68586073,8.3314,20.35446073
MRM,Ore,5,Mar,1.027,0.478097679,779.7590672,28.68586073,7.9672,20.71866073
MRM,Ore,5,Apr,0.958,0.478097679,727.3701912,28.68586073,7.9729,20.71296073
MRM,Ore,5,May,0.958,0.478097679,727.3701912,28.68586073,7.5509,21.13496073
MRM,Ore,5,Jun,0.958,0.478097679,727.3701912,28.68586073,7.74,20.94586073
MRM,Ore,5,Jul,0.958,0.478097679,727.3701912,28.68586073,7.7183,20.96756073
MRM,Ore,5,Aug,0.958,0.478097679,727.3701912,28.68586073,7.8197,20.86616073
MRM,Ore,5,Sep,0.958,0.478097679,727.3701912,28.68586073,7.734,20.95186073
MRM,Ore,5,Oct,0.987,0.478097679,749.3887043,28.68586073,7.185,21.50086073
MRM,Ore,5,Nov,1.027,0.478097679,779.7590672,28.68586073,7.2715,21.41436073
MRM,Ore,5,Dec,1.07,0.478097679,812.4072073,28.68586073,7.2057,21.48016073
MRM,Ore,5.1,Jan,1.07,0.481242697,807.0979621,28.87456182,7.9099,20.96466182
MRM,Ore,5.1,Feb,1.07,0.481242697,807.0979621,28.87456182,8.3314,20.54316182
MRM,Ore,5.1,Mar,1.027,0.481242697,774.6631842,28.87456182,7.9672,20.90736182
MRM,Ore,5.1,Apr,0.958,0.481242697,722.6166801,28.87456182,7.9729,20.90166182
MRM,Ore,5.1,May,0.958,0.481242697,722.6166801,28.87456182,7.5509,21.32366182
MRM,Ore,5.1,Jun,0.958,0.481242697,722.6166801,28.87456182,7.74,21.13456182
MRM,Ore,5.1,Jul,0.958,0.481242697,722.6166801,28.87456182,7.7183,21.15626182
MRM,Ore,5.1,Aug,0.958,0.481242697,722.6166801,28.87456182,7.8197,21.05486182
MRM,Ore,5.1,Sep,0.958,0.481242697,722.6166801,28.87456182,7.734,21.14056182
MRM,Ore,5.1,Oct,0.987,0.481242697,744.4912977,28.87456182,7.185,21.68956182
MRM,Ore,5.1,Nov,1.027,0.481242697,774.6631842,28.87456182,7.2715,21.60306182
MRM,Ore,5.1,Dec,1.07,0.481242697,807.0979621,28.87456182,7.2057,21.66886182
MRM,Ore,5.2,Jan,1.07,0.484346732,801.9255099,29.06080392,7.9099,21.15090392
MRM,Ore,5.2,Feb,1.07,0.484346732,801.9255099,29.06080392,8.3314,20.72940392
MRM,Ore,5.2,Mar,1.027,0.484346732,769.6985969,29.06080392,7.9672,21.09360392
MRM,Ore,5.2,Apr,0.958,0.484346732,717.9856434,29.06080392,7.9729,21.08790392
MRM,Ore,5.2,May,0.958,0.484346732,717.9856434,29.06080392,7.5509,21.50990392
MRM,Ore,5.2,Jun,0.958,0.484346732,717.9856434,29.06080392,7.74,21.32080392
MRM,Ore,5.2,Jul,0.958,0.484346732,717.9856434,29.06080392,7.7183,21.34250392
MRM,Ore,5.2,Aug,0.958,0.484346732,717.9856434,29.06080392,7.8197,21.24110392
MRM,Ore,5.2,Sep,0.958,0.484346732,717.9856434,29.06080392,7.734,21.32680392
