Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Ore,2.8,May,0.958,0.395897657,878.3936814,23.75385939,7.5509,16.20295939
MRM,Ore,2.8,Jun,0.958,0.395897657,878.3936814,23.75385939,7.74,16.01385939
MRM,Ore,2.8,Jul,0.958,0.395897657,878.3936814,23.75385939,7.7183,16.03555939
MRM,Ore,2.8,Aug,0.958,0.395897657,878.3936814,23.75385939,7.8197,15.93415939
MRM,Ore,2.8,Sep,0.958,0.395897657,878.3936814,23.75385939,7.734,16.01985939
MRM,Ore,2.8,Oct,0.987,0.395897657,904.9838867,23.75385939,7.185,16.56885939
MRM,Ore,2.8,Nov,1.027,0.395897657,941.6600321,23.75385939,7.2715,16.48235939
MRM,Ore,2.8,Dec,1.07,0.395897657,981.0868884,23.75385939,7.2057,16.54815939
MRM,Ore,2.9,Jan,1.07,0.400639066,969.476102,24.03834396,7.9099,16.12844396
MRM,Ore,2.9,Feb,1.07,0.400639066,969.476102,24.03834396,8.3314,15.70694396
MRM,Ore,2.9,Mar,1.027,0.400639066,930.5158474,24.03834396,7.9672,16.07114396
MRM,Ore,2.9,Apr,0.958,0.400639066,867.9982296,24.03834396,7.9729,16.06544396
MRM,Ore,2.9,May,0.958,0.400639066,867.9982296,24.03834396,7.5509,16.48744396
MRM,Ore,2.9,Jun,0.958,0.400639066,867.9982296,24.03834396,7.74,16.29834396
MRM,Ore,2.9,Jul,0.958,0.400639066,867.9982296,24.03834396,7.7183,16.32004396
MRM,Ore,2.9,Aug,0.958,0.400639066,867.9982296,24.03834396,7.8197,16.21864396
MRM,Ore,2.9,Sep,0.958,0.400639066,867.9982296,24.03834396,7.734,16.30434396
MRM,Ore,2.9,Oct,0.987,0.400639066,894.2737501,24.03834396,7.185,16.85334396
MRM,Ore,2.9,Nov,1.027,0.400639066,930.5158474,24.03834396,7.2715,16.76684396
MRM,Ore,2.9,Dec,1.07,0.400639066,969.476102,24.03834396,7.2057,16.83264396
MRM,Ore,3,Jan,1.07,0.405304695,958.3160631,24.31828172,7.9099,16.40838172
MRM,Ore,3,Feb,1.07,0.405304695,958.3160631,24.31828172,8.3314,15.98688172
MRM,Ore,3,Mar,1.027,0.405304695,919.804296,24.31828172,7.9672,16.35108172
MRM,Ore,3,Apr,0.958,0.405304695,858.0063443,24.31828172,7.9729,16.34538172
MRM,Ore,3,May,0.958,0.405304695,858.0063443,24.31828172,7.5509,16.76738172
MRM,Ore,3,Jun,0.958,0.405304695,858.0063443,24.31828172,7.74,16.57828172
MRM,Ore,3,Jul,0.958,0.405304695,858.0063443,24.31828172,7.7183,16.59998172
MRM,Ore,3,Aug,0.958,0.405304695,858.0063443,24.31828172,7.8197,16.49858172
MRM,Ore,3,Sep,0.958,0.405304695,858.0063443,24.31828172,7.734,16.58428172
MRM,Ore,3,Oct,0.987,0.405304695,883.9793965,24.31828172,7.185,17.13328172
MRM,Ore,3,Nov,1.027,0.405304695,919.804296,24.31828172,7.2715,17.04678172
MRM,Ore,3,Dec,1.07,0.405304695,958.3160631,24.31828172,7.2057,17.11258172
MRM,Ore,3.1,Jan,1.07,0.409898223,947.5766859,24.5938934,7.9099,16.6839934
MRM,Ore,3.1,Feb,1.07,0.409898223,947.5766859,24.5938934,8.3314,16.2624934
MRM,Ore,3.1,Mar,1.027,0.409898223,909.4965013,24.5938934,7.9672,16.6266934
MRM,Ore,3.1,Apr,0.958,0.409898223,848.3910889,24.5938934,7.9729,16.6209934
MRM,Ore,3.1,May,0.958,0.409898223,848.3910889,24.5938934,7.5509,17.0429934
MRM,Ore,3.1,Jun,0.958,0.409898223,848.3910889,24.5938934,7.74,16.8538934
MRM,Ore,3.1,Jul,0.958,0.409898223,848.3910889,24.5938934,7.7183,16.8755934
MRM,Ore,3.1,Aug,0.958,0.409898223,848.3910889,24.5938934,7.8197,16.7741934
MRM,Ore,3.1,Sep,0.958,0.409898223,848.3910889,24.5938934,7.734,16.8598934
MRM,Ore,3.1,Oct,0.987,0.409898223,874.0730738,24.5938934,7.185,17.4088934
MRM,Ore,3.1,Nov,1.027,0.409898223,909.4965013,24.5938934,7.2715,17.3223934
MRM,Ore,3.1,Dec,1.07,0.409898223,947.5766859,24.5938934,7.2057,17.3881934
MRM,Ore,3.2,Jan,1.07,0.414423038,937.230715,24.86538227,7.9099,16.95548227
MRM,Ore,3.2,Feb,1.07,0.414423038,937.230715,24.86538227,8.3314,16.53398227
MRM,Ore,3.2,Mar,1.027,0.414423038,899.5663031,24.86538227,7.9672,16.89818227
MRM,Ore,3.2,Apr,0.958,0.414423038,839.1280607,24.86538227,7.9729,16.89248227
MRM,Ore,3.2,May,0.958,0.414423038,839.1280607,24.86538227,7.5509,17.31448227
MRM,Ore,3.2,Jun,0.958,0.414423038,839.1280607,24.86538227,7.74,17.12538227
MRM,Ore,3.2,Jul,0.958,0.414423038,839.1280607,24.86538227,7.7183,17.14708227
MRM,Ore,3.2,Aug,0.958,0.414423038,839.1280607,24.86538227,7.8197,17.04568227
MRM,Ore,3.2,Sep,0.958,0.414423038,839.1280607,24.86538227,7.734,17.13138227
MRM,Ore,3.2,Oct,0.987,0.414423038,864.5296408,24.86538227,7.185,17.68038227
MRM,Ore,3.2,Nov,1.027,0.414423038,899.5663031,24.86538227,7.2715,17.59388227
MRM,Ore,3.2,Dec,1.07,0.414423038,937.230715,24.86538227,7.2057,17.65968227
MRM,Ore,3.3,Jan,1.07,0.418882267,927.2533845,25.13293603,7.9099,17.22303603
MRM,Ore,3.3,Feb,1.07,0.418882267,927.2533845,25.13293603,8.3314,16.80153603
MRM,Ore,3.3,Mar,1.027,0.418882267,889.9899307,25.13293603,7.9672,17.16573603
MRM,Ore,3.3,Apr,0.958,0.418882267,830.1950863,25.13293603,7.9729,17.16003603
MRM,Ore,3.3,May,0.958,0.418882267,830.1950863,25.13293603,7.5509,17.58203603
MRM,Ore,3.3,Jun,0.958,0.418882267,830.1950863,25.13293603,7.74,17.39293603
MRM,Ore,3.3,Jul,0.958,0.418882267,830.1950863,25.13293603,7.7183,17.41463603
MRM,Ore,3.3,Aug,0.958,0.418882267,830.1950863,25.13293603,7.8197,17.31323603
MRM,Ore,3.3,Sep,0.958,0.418882267,830.1950863,25.13293603,7.734,17.39893603
MRM,Ore,3.3,Oct,0.987,0.418882267,855.3262528,25.13293603,7.185,17.94793603
MRM,Ore,3.3,Nov,1.027,0.418882267,889.9899307,25.13293603,7.2715,17.86143603
MRM,Ore,3.3,Dec,1.07,0.418882267,927.2533845,25.13293603,7.2057,17.92723603
MRM,Ore,3.4,Jan,1.07,0.423278808,917.6221271,25.39672847,7.9099,17.48682847
MRM,Ore,3.4,Feb,1.07,0.423278808,917.6221271,25.39672847,8.3314,17.06532847
MRM,Ore,3.4,Mar,1.027,0.423278808,880.7457239,25.39672847,7.9672,17.42952847
MRM,Ore,3.4,Apr,0.958,0.423278808,821.5719605,25.39672847,7.9729,17.42382847
MRM,Ore,3.4,May,0.958,0.423278808,821.5719605,25.39672847,7.5509,17.84582847
MRM,Ore,3.4,Jun,0.958,0.423278808,821.5719605,25.39672847,7.74,17.65672847
MRM,Ore,3.4,Jul,0.958,0.423278808,821.5719605,25.39672847,7.7183,17.67842847
MRM,Ore,3.4,Aug,0.958,0.423278808,821.5719605,25.39672847,7.8197,17.57702847
MRM,Ore,3.4,Sep,0.958,0.423278808,821.5719605,25.39672847,7.734,17.66272847
MRM,Ore,3.4,Oct,0.987,0.423278808,846.4420929,25.39672847,7.185,18.21172847
MRM,Ore,3.4,Nov,1.027,0.423278808,880.7457239,25.39672847,7.2715,18.12522847
MRM,Ore,3.4,Dec,1.07,0.423278808,917.6221271,25.39672847,7.2057,18.19102847
MRM,Ore,3.5,Jan,1.07,0.427615347,908.3163239,25.65692082,7.9099,17.74702082
MRM,Ore,3.5,Feb,1.07,0.427615347,908.3163239,25.65692082,8.3314,17.32552082
MRM,Ore,3.5,Mar,1.027,0.427615347,871.8138922,25.65692082,7.9672,17.68972082
MRM,Ore,3.5,Apr,0.958,0.427615347,813.2402227,25.65692082,7.9729,17.68402082
MRM,Ore,3.5,May,0.958,0.427615347,813.2402227,25.65692082,7.5509,18.10602082
MRM,Ore,3.5,Jun,0.958,0.427615347,813.2402227,25.65692082,7.74,17.91692082
MRM,Ore,3.5,Jul,0.958,0.427615347,813.2402227,25.65692082,7.7183,17.93862082
MRM,Ore,3.5,Aug,0.958,0.427615347,813.2402227,25.65692082,7.8197,17.83722082
MRM,Ore,3.5,Sep,0.958,0.427615347,813.2402227,25.65692082,7.734,17.92292082
MRM,Ore,3.5,Oct,0.987,0.427615347,837.8581418,25.65692082,7.185,18.47192082
MRM,Ore,3.5,Nov,1.027,0.427615347,871.8138922,25.65692082,7.2715,18.38542082
MRM,Ore,3.5,Dec,1.07,0.427615347,908.3163239,25.65692082,7.2057,18.45122082
MRM,Ore,3.6,Jan,1.07,0.431894384,899.3170892,25.91366302,7.9099,18.00376302
MRM,Ore,3.6,Feb,1.07,0.431894384,899.3170892,25.91366302,8.3314,17.58226302
MRM,Ore,3.6,Mar,1.027,0.431894384,863.176309,25.91366302,7.9672,17.94646302
MRM,Ore,3.6,Apr,0.958,0.431894384,805.182964,25.91366302,7.9729,17.94076302
MRM,Ore,3.6,May,0.958,0.431894384,805.182964,25.91366302,7.5509,18.36276302
MRM,Ore,3.6,Jun,0.958,0.431894384,805.182964,25.91366302,7.74,18.17366302
MRM,Ore,3.6,Jul,0.958,0.431894384,805.182964,25.91366302,7.7183,18.19536302
MRM,Ore,3.6,Aug,0.958,0.431894384,805.182964,25.91366302,7.8197,18.09396302
MRM,Ore,3.6,Sep,0.958,0.431894384,805.182964,25.91366302,7.734,18.17966302
MRM,Ore,3.6,Oct,0.987,0.431894384,829.5569786,25.91366302,7.185,18.72866302
MRM,Ore,3.6,Nov,1.027,0.431894384,863.176309,25.91366302,7.2715,18.64216302
MRM,Ore,3.6,Dec,1.07,0.431894384,899.3170892,25.91366302,7.2057,18.70796302
MRM,Ore,3.7,Jan,1.07,0.436118247,890.6070836,26.16709482,7.9099,18.25719482
MRM,Ore,3.7,Feb,1.07,0.436118247,890.6070836,26.16709482,8.3314,17.83569482
MRM,Ore,3.7,Mar,1.027,0.436118247,854.8163316,26.16709482,7.9672,18.19989482
MRM,Ore,3.7,Apr,0.958,0.436118247,797.3846599,26.16709482,7.9729,18.19419482
MRM,Ore,3.7,May,0.958,0.436118247,797.3846599,26.16709482,7.5509,18.61619482
MRM,Ore,3.7,Jun,0.958,0.436118247,797.3846599,26.16709482,7.74,18.42709482
MRM,Ore,3.7,Jul,0.958,0.436118247,797.3846599,26.16709482,7.7183,18.44879482
MRM,Ore,3.7,Aug,0.958,0.436118247,797.3846599,26.16709482,7.8197,18.34739482
MRM,Ore,3.7,Sep,0.958,0.436118247,797.3846599,26.16709482,7.734,18.43309482
MRM,Ore,3.7,Oct,0.987,0.436118247,821.5226089,26.16709482,7.185,18.98209482
MRM,Ore,3.7,Nov,1.027,0.436118247,854.8163316,26.16709482,7.2715,18.89559482
MRM,Ore,3.7,Dec,1.07,0.436118247,890.6070836,26.16709482,7.2057,18.96139482
MRM,Ore,3.8,Jan,1.07,0.440289111,882.1703515,26.41734667,7.9099,18.50744667
MRM,Ore,3.8,Feb,1.07,0.440289111,882.1703515,26.41734667,8.3314,18.08594667
MRM,Ore,3.8,Mar,1.027,0.440289111,846.7186458,26.41734667,7.9672,18.45014667
MRM,Ore,3.8,Apr,0.958,0.440289111,789.831025,26.41734667,7.9729,18.44444667
MRM,Ore,3.8,May,0.958,0.440289111,789.831025,26.41734667,7.5509,18.86644667
MRM,Ore,3.8,Jun,0.958,0.440289111,789.831025,26.41734667,7.74,18.67734667
MRM,Ore,3.8,Jul,0.958,0.440289111,789.831025,26.41734667,7.7183,18.69904667
MRM,Ore,3.8,Aug,0.958,0.440289111,789.831025,26.41734667,7.8197,18.59764667
MRM,Ore,3.8,Sep,0.958,0.440289111,789.831025,26.41734667,7.734,18.68334667
MRM,Ore,3.8,Oct,0.987,0.440289111,813.7403149,26.41734667,7.185,19.23234667
MRM,Ore,3.8,Nov,1.027,0.440289111,846.7186458,26.41734667,7.2715,19.14584667
MRM,Ore,3.8,Dec,1.07,0.440289111,882.1703515,26.41734667,7.2057,19.21164667
MRM,Ore,3.9,Jan,1.07,0.444409011,873.9921799,26.66454064,7.9099,18.75464064
MRM,Ore,3.9,Feb,1.07,0.444409011,873.9921799,26.66454064,8.3314,18.33314064
MRM,Ore,3.9,Mar,1.027,0.444409011,838.8691297,26.66454064,7.9672,18.69734064
MRM,Ore,3.9,Apr,0.958,0.444409011,782.5088863,26.66454064,7.9729,18.69164064
MRM,Ore,3.9,May,0.958,0.444409011,782.5088863,26.66454064,7.5509,19.11364064
MRM,Ore,3.9,Jun,0.958,0.444409011,782.5088863,26.66454064,7.74,18.92454064
MRM,Ore,3.9,Jul,0.958,0.444409011,782.5088863,26.66454064,7.7183,18.94624064
MRM,Ore,3.9,Aug,0.958,0.444409011,782.5088863,26.66454064,7.8197,18.84484064
MRM,Ore,3.9,Sep,0.958,0.444409011,782.5088863,26.66454064,7.734,18.93054064
MRM,Ore,3.9,Oct,0.987,0.444409011,806.1965248,26.66454064,7.185,19.47954064
MRM,Ore,3.9,Nov,1.027,0.444409011,838.8691297,26.66454064,7.2715,19.39304064
MRM,Ore,3.9,Dec,1.07,0.444409011,873.9921799,26.66454064,7.2057,19.45884064
MRM,Ore,4,Jan,1.07,0.448479852,866.0589739,26.90879109,7.9099,18.99889109
MRM,Ore,4,Feb,1.07,0.448479852,866.0589739,26.90879109,8.3314,18.57739109
MRM,Ore,4,Mar,1.027,0.448479852,831.2547347,26.90879109,7.9672,18.94159109
MRM,Ore,4,Apr,0.958,0.448479852,775.4060719,26.90879109,7.9729,18.93589109
MRM,Ore,4,May,0.958,0.448479852,775.4060719,26.90879109,7.5509,19.35789109
MRM,Ore,4,Jun,0.958,0.448479852,775.4060719,26.90879109,7.74,19.16879109
MRM,Ore,4,Jul,0.958,0.448479852,775.4060719,26.90879109,7.7183,19.19049109
MRM,Ore,4,Aug,0.958,0.448479852,775.4060719,26.90879109,7.8197,19.08909109
MRM,Ore,4,Sep,0.958,0.448479852,775.4060719,26.90879109,7.734,19.17479109
MRM,Ore,4,Oct,0.987,0.448479852,798.8786983,26.90879109,7.185,19.72379109
MRM,Ore,4,Nov,1.027,0.448479852,831.2547347,26.90879109,7.2715,19.63729109
MRM,Ore,4,Dec,1.07,0.448479852,866.0589739,26.90879109,7.2057,19.70309109
MRM,Ore,4.1,Jan,1.07,0.452503423,858.3581476,27.15020538,7.9099,19.24030538
MRM,Ore,4.1,Feb,1.07,0.452503423,858.3581476,27.15020538,8.3314,18.81880538
MRM,Ore,4.1,Mar,1.027,0.452503423,823.863381,27.15020538,7.9672,19.18300538
MRM,Ore,4.1,Apr,0.958,0.452503423,768.5113135,27.15020538,7.9729,19.17730538
MRM,Ore,4.1,May,0.958,0.452503423,768.5113135,27.15020538,7.5509,19.59930538
MRM,Ore,4.1,Jun,0.958,0.452503423,768.5113135,27.15020538,7.74,19.41020538
MRM,Ore,4.1,Jul,0.958,0.452503423,768.5113135,27.15020538,7.7183,19.43190538
MRM,Ore,4.1,Aug,0.958,0.452503423,768.5113135,27.15020538,7.8197,19.33050538
MRM,Ore,4.1,Sep,0.958,0.452503423,768.5113135,27.15020538,7.734,19.41620538
MRM,Ore,4.1,Oct,0.987,0.452503423,791.7752259,27.15020538,7.185,19.96520538
MRM,Ore,4.1,Nov,1.027,0.452503423,823.863381,27.15020538,7.2715,19.87870538
MRM,Ore,4.1,Dec,1.07,0.452503423,858.3581476,27.15020538,7.2057,19.94450538
MRM,Ore,4.2,Jan,1.07,0.456481407,850.8780285,27.38888445,7.9099,19.47898445
MRM,Ore,4.2,Feb,1.07,0.456481407,850.8780285,27.38888445,8.3314,19.05748445
MRM,Ore,4.2,Mar,1.027,0.456481407,816.6838647,27.38888445,7.9672,19.42168445
MRM,Ore,4.2,Apr,0.958,0.456481407,761.8141601,27.38888445,7.9729,19.41598445
MRM,Ore,4.2,May,0.958,0.456481407,761.8141601,27.38888445,7.5509,19.83798445
MRM,Ore,4.2,Jun,0.958,0.456481407,761.8141601,27.38888445,7.74,19.64888445
MRM,Ore,4.2,Jul,0.958,0.456481407,761.8141601,27.38888445,7.7183,19.67058445
MRM,Ore,4.2,Aug,0.958,0.456481407,761.8141601,27.38888445,7.8197,19.56918445
MRM,Ore,4.2,Sep,0.958,0.456481407,761.8141601,27.38888445,7.734,19.65488445
MRM,Ore,4.2,Oct,0.987,0.456481407,784.8753403,27.38888445,7.185,20.20388445
MRM,Ore,4.2,Nov,1.027,0.456481407,816.6838647,27.38888445,7.2715,20.11738445
MRM,Ore,4.2,Dec,1.07,0.456481407,850.8780285,27.38888445,7.2057,20.18318445
MRM,Ore,4.3,Jan,1.07,0.460415389,843.6077715,27.62492332,7.9099,19.71502332
MRM,Ore,4.3,Feb,1.07,0.460415389,843.6077715,27.62492332,8.3314,19.29352332
MRM,Ore,4.3,Mar,1.027,0.460415389,809.705777,27.62492332,7.9672,19.65772332
MRM,Ore,4.3,Apr,0.958,0.460415389,755.304902,27.62492332,7.9729,19.65202332
MRM,Ore,4.3,May,0.958,0.460415389,755.304902,27.62492332,7.5509,20.07402332
MRM,Ore,4.3,Jun,0.958,0.460415389,755.304902,27.62492332,7.74,19.88492332
MRM,Ore,4.3,Jul,0.958,0.460415389,755.304902,27.62492332,7.7183,19.90662332
MRM,Ore,4.3,Aug,0.958,0.460415389,755.304902,27.62492332,7.8197,19.80522332
MRM,Ore,4.3,Sep,0.958,0.460415389,755.304902,27.62492332,7.734,19.89092332
MRM,Ore,4.3,Oct,0.987,0.460415389,778.1690379,27.62492332,7.185,20.43992332
MRM,Ore,4.3,Nov,1.027,0.460415389,809.705777,27.62492332,7.2715,20.35342332
MRM,Ore,4.3,Dec,1.07,0.460415389,843.6077715,27.62492332,7.2057,20.41922332
MRM,Ore,4.4,Jan,1.07,0.46430686,836.5372846,27.85841161,7.9099,19.94851161
MRM,Ore,4.4,Feb,1.07,0.46430686,836.5372846,27.85841161,8.3314,19.52701161
MRM,Ore,4.4,Mar,1.027,0.46430686,802.9194311,27.85841161,7.9672,19.89121161
MRM,Ore,4.4,Apr,0.958,0.46430686,748.9745034,27.85841161,7.9729,19.88551161
MRM,Ore,4.4,May,0.958,0.46430686,748.9745034,27.85841161,7.5509,20.30751161
MRM,Ore,4.4,Jun,0.958,0.46430686,748.9745034,27.85841161,7.74,20.11841161
MRM,Ore,4.4,Jul,0.958,0.46430686,748.9745034,27.85841161,7.7183,20.14011161
MRM,Ore,4.4,Aug,0.958,0.46430686,748.9745034,27.85841161,7.8197,20.03871161
MRM,Ore,4.4,Sep,0.958,0.46430686,748.9745034,27.85841161,7.734,20.12441161
MRM,Ore,4.4,Oct,0.987,0.46430686,771.6470092,27.85841161,7.185,20.67341161
MRM,Ore,4.4,Nov,1.027,0.46430686,802.9194311,27.85841161,7.2715,20.58691161
MRM,Ore,4.4,Dec,1.07,0.46430686,836.5372846,27.85841161,7.2057,20.65271161
MRM,Ore,4.5,Jan,1.07,0.468157232,829.6571608,28.08943393,7.9099,20.17953393
MRM,Ore,4.5,Feb,1.07,0.468157232,829.6571608,28.08943393,8.3314,19.75803393
MRM,Ore,4.5,Mar,1.027,0.468157232,796.3157983,28.08943393,7.9672,20.12223393
MRM,Ore,4.5,Apr,0.958,0.468157232,742.8145421,28.08943393,7.9729,20.11653393
MRM,Ore,4.5,May,0.958,0.468157232,742.8145421,28.08943393,7.5509,20.53853393
MRM,Ore,4.5,Jun,0.958,0.468157232,742.8145421,28.08943393,7.74,20.34943393
MRM,Ore,4.5,Jul,0.958,0.468157232,742.8145421,28.08943393,7.7183,20.37113393
MRM,Ore,4.5,Aug,0.958,0.468157232,742.8145421,28.08943393,7.8197,20.26973393
MRM,Ore,4.5,Sep,0.958,0.468157232,742.8145421,28.08943393,7.734,20.35543393
MRM,Ore,4.5,Oct,0.987,0.468157232,765.3005773,28.08943393,7.185,20.90443393
MRM,Ore,4.5,Nov,1.027,0.468157232,796.3157983,28.08943393,7.2715,20.81793393
MRM,Ore,4.5,Dec,1.07,0.468157232,829.6571608,28.08943393,7.2057,20.88373393
MRM,Ore,4.6,Jan,1.07,0.471967838,822.958619,28.31807027,7.9099,20.40817027
MRM,Ore,4.6,Feb,1.07,0.471967838,822.958619,28.31807027,8.3314,19.98667027
MRM,Ore,4.6,Mar,1.027,0.471967838,789.8864502,28.31807027,7.9672,20.35087027
MRM,Ore,4.6,Apr,0.958,0.471967838,736.8171561,28.31807027,7.9729,20.34517027
MRM,Ore,4.6,May,0.958,0.471967838,736.8171561,28.31807027,7.5509,20.76717027
MRM,Ore,4.6,Jun,0.958,0.471967838,736.8171561,28.31807027,7.74,20.57807027
MRM,Ore,4.6,Jul,0.958,0.471967838,736.8171561,28.31807027,7.7183,20.59977027
MRM,Ore,4.6,Aug,0.958,0.471967838,736.8171561,28.31807027,7.8197,20.49837027
MRM,Ore,4.6,Sep,0.958,0.471967838,736.8171561,28.31807027,7.734,20.58407027
MRM,Ore,4.6,Oct,0.987,0.471967838,759.121642,28.31807027,7.185,21.13307027
MRM,Ore,4.6,Nov,1.027,0.471967838,789.8864502,28.31807027,7.2715,21.04657027
MRM,Ore,4.6,Dec,1.07,0.471967838,822.958619,28.31807027,7.2057,21.11237027
MRM,Ore,4.7,Jan,1.07,0.475739939,816.4334502,28.54439636,7.9099,20.63449636
MRM,Ore,4.7,Feb,1.07,0.475739939,816.4334502,28.54439636,8.3314,20.21299636
MRM,Ore,4.7,Mar,1.027,0.475739939,783.6235078,28.54439636,7.9672,20.57719636
MRM,Ore,4.7,Apr,0.958,0.475739939,730.9749956,28.54439636,7.9729,20.57149636
MRM,Ore,4.7,May,0.958,0.475739939,730.9749956,28.54439636,7.5509,20.99349636
MRM,Ore,4.7,Jun,0.958,0.475739939,730.9749956,28.54439636,7.74,20.80439636
MRM,Ore,4.7,Jul,0.958,0.475739939,730.9749956,28.54439636,7.7183,20.82609636
MRM,Ore,4.7,Aug,0.958,0.475739939,730.9749956,28.54439636,7.8197,20.72469636
MRM,Ore,4.7,Sep,0.958,0.475739939,730.9749956,28.54439636,7.734,20.81039636
MRM,Ore,4.7,Oct,0.987,0.475739939,753.1026311,28.54439636,7.185,21.35939636
MRM,Ore,4.7,Nov,1.027,0.475739939,783.6235078,28.54439636,7.2715,21.27289636
MRM,Ore,4.7,Dec,1.07,0.475739939,816.4334502,28.54439636,7.2057,21.33869636
MRM,Ore,4.8,Jan,1.07,0.479474733,810.0739695,28.76848396,7.9099,20.85858396
MRM,Ore,4.8,Feb,1.07,0.479474733,810.0739695,28.76848396,8.3314,20.43708396
MRM,Ore,4.8,Mar,1.027,0.479474733,777.519595,28.76848396,7.9672,20.80128396
MRM,Ore,4.8,Apr,0.958,0.479474733,725.2811802,28.76848396,7.9729,20.79558396
MRM,Ore,4.8,May,0.958,0.479474733,725.2811802,28.76848396,7.5509,21.21758396
MRM,Ore,4.8,Jun,0.958,0.479474733,725.2811802,28.76848396,7.74,21.02848396
MRM,Ore,4.8,Jul,0.958,0.479474733,725.2811802,28.76848396,7.7183,21.05018396
MRM,Ore,4.8,Aug,0.958,0.479474733,725.2811802,28.76848396,7.8197,20.94878396
MRM,Ore,4.8,Sep,0.958,0.479474733,725.2811802,28.76848396,7.734,21.03448396
MRM,Ore,4.8,Oct,0.987,0.479474733,747.236456,28.76848396,7.185,21.58348396
MRM,Ore,4.8,Nov,1.027,0.479474733,777.519595,28.76848396,7.2715,21.49698396
MRM,Ore,4.8,Dec,1.07,0.479474733,810.0739695,28.76848396,7.2057,21.56278396
MRM,Ore,4.9,Jan,1.07,0.483173353,803.8729734,28.99040118,7.9099,21.08050118
MRM,Ore,4.9,Feb,1.07,0.483173353,803.8729734,28.99040118,8.3314,20.65900118
MRM,Ore,4.9,Mar,1.027,0.483173353,771.5677978,28.99040118,7.9672,21.02320118
MRM,Ore,4.9,Apr,0.958,0.483173353,719.7292603,28.99040118,7.9729,21.01750118
MRM,Ore,4.9,May,0.958,0.483173353,719.7292603,28.99040118,7.5509,21.43950118
MRM,Ore,4.9,Jun,0.958,0.483173353,719.7292603,28.99040118,7.74,21.25040118
MRM,Ore,4.9,Jul,0.958,0.483173353,719.7292603,28.99040118,7.7183,21.27210118
MRM,Ore,4.9,Aug,0.958,0.483173353,719.7292603,28.99040118,7.8197,21.17070118
MRM,Ore,4.9,Sep,0.958,0.483173353,719.7292603,28.99040118,7.734,21.25640118
MRM,Ore,4.9,Oct,0.987,0.483173353,741.5164717,28.99040118,7.185,21.80540118
MRM,Ore,4.9,Nov,1.027,0.483173353,771.5677978,28.99040118,7.2715,21.71890118
MRM,Ore,4.9,Dec,1.07,0.483173353,803.8729734,28.99040118,7.2057,21.78470118
MRM,Ore,5,Jan,1.07,0.486836878,797.8237007,29.21021271,7.9099,21.30031271
MRM,Ore,5,Feb,1.07,0.486836878,797.8237007,29.21021271,8.3314,20.87881271
MRM,Ore,5,Mar,1.027,0.486836878,765.7616268,29.21021271,7.9672,21.24301271
MRM,Ore,5,Apr,0.958,0.486836878,714.3131825,29.21021271,7.9729,21.23731271
MRM,Ore,5,May,0.958,0.486836878,714.3131825,29.21021271,7.5509,21.65931271
MRM,Ore,5,Jun,0.958,0.486836878,714.3131825,29.21021271,7.74,21.47021271
MRM,Ore,5,Jul,0.958,0.486836878,714.3131825,29.21021271,7.7183,21.49191271
MRM,Ore,5,Aug,0.958,0.486836878,714.3131825,29.21021271,7.8197,21.39051271
MRM,Ore,5,Sep,0.958,0.486836878,714.3131825,29.21021271,7.734,21.47621271
MRM,Ore,5,Oct,0.987,0.486836878,735.9364417,29.21021271,7.185,22.02521271
MRM,Ore,5,Nov,1.027,0.486836878,765.7616268,29.21021271,7.2715,21.93871271
MRM,Ore,5,Dec,1.07,0.486836878,797.8237007,29.21021271,7.2057,22.00451271
MRM,Ore,5.1,Jan,1.07,0.490466334,791.9197979,29.42798003,7.9099,21.51808003
MRM,Ore,5.1,Feb,1.07,0.490466334,791.9197979,29.42798003,8.3314,21.09658003
MRM,Ore,5.1,Mar,1.027,0.490466334,760.0949836,29.42798003,7.9672,21.46078003
MRM,Ore,5.1,Apr,0.958,0.490466334,709.0272583,29.42798003,7.9729,21.45508003
MRM,Ore,5.1,May,0.958,0.490466334,709.0272583,29.42798003,7.5509,21.87708003
MRM,Ore,5.1,Jun,0.958,0.490466334,709.0272583,29.42798003,7.74,21.68798003
MRM,Ore,5.1,Jul,0.958,0.490466334,709.0272583,29.42798003,7.7183,21.70968003
MRM,Ore,5.1,Aug,0.958,0.490466334,709.0272583,29.42798003,7.8197,21.60828003
MRM,Ore,5.1,Sep,0.958,0.490466334,709.0272583,29.42798003,7.734,21.69398003
MRM,Ore,5.1,Oct,0.987,0.490466334,730.4905052,29.42798003,7.185,22.24298003
MRM,Ore,5.1,Nov,1.027,0.490466334,760.0949836,29.42798003,7.2715,22.15648003
MRM,Ore,5.1,Dec,1.07,0.490466334,791.9197979,29.42798003,7.2057,22.22228003
MRM,Ore,5.2,Jan,1.07,0.494062695,786.1552871,29.64376171,7.9099,21.73386171
MRM,Ore,5.2,Feb,1.07,0.494062695,786.1552871,29.64376171,8.3314,21.31236171
MRM,Ore,5.2,Mar,1.027,0.494062695,754.5621307,29.64376171,7.9672,21.67656171
MRM,Ore,5.2,Apr,0.958,0.494062695,703.8661356,29.64376171,7.9729,21.67086171
MRM,Ore,5.2,May,0.958,0.494062695,703.8661356,29.64376171,7.5509,22.09286171
